OccId;Term;Scientific Name;File;1000-Words-Frame;text
sleeper;Eleotridae;organism;PG10052;23;i thought there was a sound in it as of the breath of a sleeper, and it seemed clear to me that roland must be sleeping, satisfied and calm.

simson;Senecio vulgaris;organism;PG10052;24;i did not ask, as simson did, how he recognized him.

simson;Senecio vulgaris;organism;PG10052;24;i must add one curious fact, which does not seem to me to have any relation to the above, but which simson made great use of, as the human agency which he was determined to find somehow.

simson;Senecio vulgaris;organism;PG10052;24;we had examined the ruins very closely at the time of these occurrences, but afterwards, when all was over, as we went casually about them one sunday afternoon in the idleness of that unemployed day, simson with his stick penetrated an old window which had been entirely blocked up with fallen soil.

ivy;Hedera helix;organism;PG10052;24;there we found a little hole,--for it was more a hole than a room,--entirely hidden under the ivy and ruins, in which there was a quantity of straw laid in a corner, as if some one had made a bed there, and some remains of crusts about the floor.

tree;Tracheophyta;organism;PG10052;25;though it was so near the town, the clump of trees in which it was environed was a veritable grove.

primrose;Primula farinosa;organism;PG10052;25;in the grounds in spring the primroses grew as thickly as in the forest.

jordan;Karusasaurus jordani;organism;PG10052;35;but if so be as you'll pay mrs. jordan's rent, it's none of my business how it's paid, so long as it's paid, and i'll send her back her things.

beast;Animalia;organism;PG10052;37;i laid myself down upon my sofa to try if rest would help me, and kept still, as long as the thumping and throbbing of this wild, excited mechanism within, like a wild beast plunging and struggling, would let me.

jordan;Karusasaurus jordani;organism;PG10052;38;"i've more claims nor mary jordan any day," said one, "i've lived on squire canning's property, one place and another, this twenty year."

horse;Equus ferus caballus;organism;PG10052;40;i was like the rider of a frightened horse, rendered almost wild by something which in the mystery of its voiceless being it has seen, something on the road which it will not pass, but wildly plunging, resisting every persuasion, turns from, with ever-increasing passion.

jordan;Karusasaurus jordani;organism;PG10052;41;is it all--all that woman jordan?"

tree;Tracheophyta;organism;PG10052;42;the half-spread leaves seemed to tap at the window, with an appeal to be taken in, the primroses, that showed golden upon the grass at the roots of the trees, just beyond the smooth-shorn grass of the lawn, were all drooped and sodden among their sheltering leaves.

primrose;Primula farinosa;organism;PG10052;42;the half-spread leaves seemed to tap at the window, with an appeal to be taken in, the primroses, that showed golden upon the grass at the roots of the trees, just beyond the smooth-shorn grass of the lawn, were all drooped and sodden among their sheltering leaves.

grass;Agrostis capillaris;organism;PG10052;42;the half-spread leaves seemed to tap at the window, with an appeal to be taken in, the primroses, that showed golden upon the grass at the roots of the trees, just beyond the smooth-shorn grass of the lawn, were all drooped and sodden among their sheltering leaves.

grass;Poaceae;organism;PG10052;42;the half-spread leaves seemed to tap at the window, with an appeal to be taken in, the primroses, that showed golden upon the grass at the roots of the trees, just beyond the smooth-shorn grass of the lawn, were all drooped and sodden among their sheltering leaves.

tree;Tracheophyta;organism;PG10052;45;he had stood fast, and had refused to be moved, and now he fell,--like an old tower, like an old tree.

tree;Tracheophyta;organism;PG10057;1;the car behind the trees xii.

mourners;Rhytipterna;organism;PG10057;1;the chief mourners xviii.

coffee;Coffea arabica;organism;PG10057;1;he'd lived there ten years, you know, growing something--beans, or coffee, or coffee-beans, or something--i don't know what.

walking-stick;Phasmatidae;organism;PG10057;2;without heeding these signs, mary drew on her gauntlets, took her walking-stick, and flung the hall door open.

heath;Erica (Ericaceae);organism;PG10057;3;beyond it stretched meadows, while the road, turning again, ran across an open heath, and pursued its way to sprotsfield, four miles distant, a place of greater size where all amenities could be found.

bracken;Pteridium aquilinum;organism;PG10057;3;the wind blew shrewdly, with an occasional spatter of rain, the withered bracken lay like a vast carpet of dull copper-color under the cloudy sky, scattered fir-trees made fantastic shapes in the early gloom of a december day.

bracken;Pteridium;organism;PG10057;3;the wind blew shrewdly, with an occasional spatter of rain, the withered bracken lay like a vast carpet of dull copper-color under the cloudy sky, scattered fir-trees made fantastic shapes in the early gloom of a december day.

cat;Felis;organism;PG10057;4;not a cat could kitten or a dog have the mange without her privity, critics of her mental activity went near to insinuating connivance.

dog;Canis lupus familiaris;organism;PG10057;4;not a cat could kitten or a dog have the mange without her privity, critics of her mental activity went near to insinuating connivance.

dog;Canidae;organism;PG10057;4;not a cat could kitten or a dog have the mange without her privity, critics of her mental activity went near to insinuating connivance.

heath;Erica (Ericaceae);organism;PG10057;4;she laid her information before an attentive, if not very respectful, audience gathered round the tea-table at old place, the naylors' handsome house on the outskirts of sprotsfield and on the far side of the heath from inkston.

beetle;Coleoptera;organism;PG10057;4;she had once been heard to complain, and, when she said "specimen," it was obviously beetles that she had in mind.
